SCAT_ID	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
SCAT_p0204	CDS	-1	224067	224270	no		hypothetical protein	43	COG0222	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0205	CDS	+3	224382	224966	no		transcriptional regulator	194	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0207	CDS	+2	225677	226642	no		hypothetical protein	88	COG3393	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0212	CDS	+2	229031	229675	no		hypothetical protein	201	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0213	CDS	-3	229672	230982	no		carboxylesterase	430	COG2272	I	Lipid transport and metabolism	METABOLISM
SCAT_p0214	CDS	-3	231382	232152	no		hypothetical protein	240	COG1357	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0215	CDS	-2	232202	233272	no		hypothetical protein	171	COG1511	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0216	CDS	+1	233476	233883	no		transcriptional regulator	134	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0217	CDS	-1	233907	234749	no		hypothetical protein	257	COG3293	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p0219	CDS	+3	235374	236255	no		alpha/beta hydrolase	286	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0220	CDS	-2	236333	236929	no		hypothetical protein	193	COG0491	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0221	CDS	-2	237323	237988	no	yxjL	transcriptional regulator	220	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0221	CDS	-2	237323	237988	no	yxjL	transcriptional regulator	220	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0222	CDS	-3	238000	239214	no		two-component system sensor kinase	255	COG4585	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0223	CDS	+1	239323	240264	no		ABC transporter ATP-binding protein	308	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0224	CDS	+3	240267	241001	no		ABC transporter permease	105	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0224	CDS	+3	240267	241001	no		ABC transporter permease	105	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0224	CDS	+3	240267	241001	no		ABC transporter permease	105	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0224	CDS	+3	240267	241001	no		ABC transporter permease	105	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0225	CDS	-3	241204	241758	no		hypothetical protein	183	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0227	CDS	+1	242014	242508	no		hypothetical protein	138	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0227	CDS	+1	242014	242508	no		hypothetical protein	138	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0227	CDS	+1	242014	242508	no		hypothetical protein	138	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0228	CDS	+2	242339	242692	no		hypothetical protein	117	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0228	CDS	+2	242339	242692	no		hypothetical protein	117	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0228	CDS	+2	242339	242692	no		hypothetical protein	117	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0230	CDS	-1	243135	243683	no		hypothetical protein	179	COG3545	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0231	CDS	+2	243806	244255	no		transcriptional regulator	148	COG1522	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0234	CDS	+3	245238	246476	no		hypothetical protein	320	COG4934	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p0235	CDS	-1	246552	249545	no		transcriptional regulator	69	COG2771	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0237	CDS	+1	250612	251484	no		hypothetical protein	96	COG0508	C	Energy production and conversion	METABOLISM
SCAT_p0239	CDS	-2	252128	253723	no		hypothetical protein	32	COG0467	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0240	CDS	-3	253720	254802	no	sio	hypothetical protein	137	COG0627	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0244	CDS	-1	256749	257429	no		hypothetical protein	209	COG0693	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0245	CDS	+1	257596	258477	no		carboxylesterase	293	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0246	CDS	+1	258631	259845	no	crtY	lycopene cyclase	42	COG2303	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0247	CDS	+3	259842	261404	no	crtU	beta-carotene desaturase/methylase	110	COG0082	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0247	CDS	+3	259842	261404	no	crtU	beta-carotene desaturase/methylase	76	COG3349	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0248	CDS	-1	261417	262403	no		methylesterase	169	COG4638	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0248	CDS	-1	261417	262403	no		methylesterase	169	COG4638	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0249	CDS	-2	262400	263350	no	crtB	phytoene synthase	285	COG1562	I	Lipid transport and metabolism	METABOLISM
SCAT_p0250	CDS	-3	263347	264969	no	crtI	phytoene dehydrogenase	489	COG1233	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0252	CDS	+3	266166	266534	no		hypothetical protein	120	COG0346	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0253	CDS	+1	266578	267318	no		hypothetical protein	233	COG1285	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0255	CDS	-1	268509	269324	no		drug resistance ABC transporter permease	265	COG0842	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0256	CDS	-2	269321	270211	no		drug resistance ABC transporter ATPase	295	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0258	CDS	-2	270653	272059	no		radical SAM protein	341	COG0535	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0264	CDS	+1	274843	276087	no		hypothetical protein	100	COG0609	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0265	CDS	-3	276133	277284	no		dehydrogenase	270	COG2084	I	Lipid transport and metabolism	METABOLISM
SCAT_p0266	CDS	+3	277380	278285	no		LysR family transcriptional regulator	301	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0267	CDS	-1	278322	279104	no		alpha/beta hydrolase	259	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0268	CDS	-2	279179	279631	no		AsnC family transcriptional regulator	150	COG1522	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0269	CDS	+2	279773	280735	no		hypothetical protein	312	COG0697	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0269	CDS	+2	279773	280735	no		hypothetical protein	312	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0269	CDS	+2	279773	280735	no		hypothetical protein	312	COG0697	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0270	CDS	-1	280749	281621	no		LysR family transcriptional regulator	290	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0271	CDS	+1	281761	282741	no		D-amino acid oxidase	326	COG0665	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0273	CDS	-1	283314	284219	no		Zn-dependent hydrolase	257	COG0491	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0277	CDS	+2	284906	286285	no		amidase	459	COG0154	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0278	CDS	+2	286394	287005	no		TetR family transcriptional regulator	178	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0279	CDS	-1	286983	288035	no	chiB	endochitinase	299	COG3469	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0281	CDS	+1	289237	290910	no		hypothetical protein	553	COG3573	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0282	CDS	-3	290926	291507	no		TetR family transcriptional regulator	193	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0283	CDS	+1	291802	295380	no		hypothetical protein	147	COG2319	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0284	CDS	+2	295427	295801	no		hypothetical protein	47	COG0206	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
SCATAM_0278	CDS	-2	295478	296911	no		putative tagatose 6-phosphate kinase-like protein	145	COG4573	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0285	CDS	-3	295816	296058	no		hypothetical protein	70	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0285	CDS	-3	295816	296058	no		hypothetical protein	70	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0285	CDS	-3	295816	296058	no		hypothetical protein	70	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0285	CDS	-3	295816	296058	no		hypothetical protein	70	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0286	CDS	+1	297361	298056	no		TetR family transcriptional regulator	190	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0287	CDS	-2	298022	298915	no	azoB	NAD(P)H azoreductase	280	COG0702	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0287	CDS	-2	298022	298915	no	azoB	NAD(P)H azoreductase	280	COG0702	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p0288	CDS	+1	299050	299427	no	ytfH	transcriptional regulator	121	COG1733	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0289	CDS	+2	299585	300727	no		oxidoreductase	367	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p0289	CDS	+2	299585	300727	no		oxidoreductase	367	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p0290	CDS	-1	300792	301766	no		Helix-turn-helix DNA binding protein	217	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0291	CDS	+3	301908	302678	no	xecE	2-(S)-hydroxypropyl-CoM dehydrogenase	255	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0291	CDS	+3	301908	302678	no	xecE	2-(S)-hydroxypropyl-CoM dehydrogenase	255	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0291	CDS	+3	301908	302678	no	xecE	2-(S)-hydroxypropyl-CoM dehydrogenase	255	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0292	CDS	+1	302860	304917	no		protease	590	COG4934	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p0296	CDS	-1	307011	307283	no		Biotinylated protein TB7.3	87	COG0511	I	Lipid transport and metabolism	METABOLISM
SCAT_p0297	CDS	-2	307280	325087	no		polyketide synthase	5771	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0298	CDS	-3	325114	326535	no	accD	propionyl-CoA carboxylase subunit beta	469	COG4799	I	Lipid transport and metabolism	METABOLISM
SCAT_p0301	CDS	+2	327650	329518	no		hypothetical protein	139	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0301	CDS	+2	327650	329518	no		hypothetical protein	139	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0302	CDS	+1	329509	330435	no		drug resistance ABC transporter ATPase	307	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0303	CDS	+2	330425	331186	no		drug resistance ABC transporter permease	239	COG0842	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0305	CDS	-3	332440	333768	no		transmembrane efflux protein	418	COG2270	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0306	CDS	-2	333788	334552	no	grsT	Gramicidin S biosynthesis protein grsT	230	COG3208	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0307	CDS	-2	334580	335650	no		Subfamily IIIC HAD-superfamily phosphatase	305	COG3882	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0308	CDS	-3	335647	336792	no		acyl-CoA dehydrogenase	381	COG1960	I	Lipid transport and metabolism	METABOLISM
SCAT_p0309	CDS	-2	336803	337060	no		hypothetical protein	69	COG0236	I	Lipid transport and metabolism	METABOLISM
SCAT_p0309	CDS	-2	336803	337060	no		hypothetical protein	69	COG0236	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0310	CDS	-2	337073	337981	no	hbd	3-hydroxybutyryl-CoA dehydrogenase	301	COG1250	I	Lipid transport and metabolism	METABOLISM
SCAT_p0311	CDS	-3	337978	341442	no		Short chain dehydrogenase/beta-ketoacyl synthase	1143	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0312	CDS	-1	341439	350696	no		polyketide synthase	3060	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0313	CDS	-2	350693	360934	no		polyketide synthase	1342	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0314	CDS	-1	360954	370859	no		polyketide synthase	3273	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0315	CDS	-2	370928	377113	no		polyketide synthase	1251	COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0316	CDS	-3	377305	379308	no		regulator	62	COG2197,COG2771	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0316	CDS	-3	377305	379308	no		regulator	35	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0317	CDS	-2	379673	380242	no		acetyltransferase	156	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0317	CDS	-2	379673	380242	no		acetyltransferase	156	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0318	CDS	-2	380252	381118	no		lysR-family transcriptional regulator	288	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0319	CDS	+1	381226	381669	no		hypothetical protein	74	COG0662	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0320	CDS	-2	381716	382636	no		hypothetical protein	152	COG4188	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0321	CDS	+2	382823	383251	no		hypothetical protein	114	COG3631	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0322	CDS	+1	383248	384096	no	yesF	hypothetical protein	279	COG0702	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0322	CDS	+1	383248	384096	no	yesF	hypothetical protein	279	COG0702	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p0323	CDS	-1	384105	385058	no		LysR family transcriptional regulator	306	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0324	CDS	+3	385194	386438	no		transmembrane efflux protein	410	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0324	CDS	+3	385194	386438	no		transmembrane efflux protein	410	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0324	CDS	+3	385194	386438	no		transmembrane efflux protein	410	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0324	CDS	+3	385194	386438	no		transmembrane efflux protein	410	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0325	CDS	+1	386731	386916	no		Anti-sigma factor antagonist (fragment)	60	COG1366	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0326	CDS	+3	386946	387821	no		AraC family transcriptional regulator	235	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0329	CDS	-3	389374	389874	no		hypothetical protein	42	COG5472	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0330	CDS	-2	390032	390445	no		Ketosteroid isomerase-like protein	137	COG3631	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0331	CDS	-1	390579	391382	no		methyltransferase	234	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0331	CDS	-1	390579	391382	no		methyltransferase	234	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0332	CDS	+2	391493	392062	no		transcriptional regulator	164	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0333	CDS	-3	392101	393012	no		hydrolase	298	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0334	CDS	+3	393114	393794	no		TetR family transcriptional regulator	161	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0335	CDS	-3	393814	394953	no	nemA	N-ethylmaleimide reductase	365	COG1902	C	Energy production and conversion	METABOLISM
SCAT_p0336	CDS	+3	395019	395189	no		hypothetical protein	56	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0338	CDS	-2	395423	398581	no		FAD linked oxidase-like protein	556	COG0277,COG0247	C	Energy production and conversion	METABOLISM
SCAT_p0339	CDS	-1	398625	399773	no		racemase	364	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p0339	CDS	-1	398625	399773	no		racemase	364	COG4948	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0340	CDS	-3	399760	401568	no		pyruvate dehydrogenase (Pyruvate oxidase)	599	COG0028	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0340	CDS	-3	399760	401568	no		pyruvate dehydrogenase (Pyruvate oxidase)	599	COG0028	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p0341	CDS	+3	401934	403499	no	argS	arginyl-tRNA synthetase	521	COG0018	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0342	CDS	-3	403690	405153	no	nylA	6-aminohexanoate-cyclic-dimer hydrolase	481	COG0154	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0343	CDS	-2	405449	405724	no		DNA-binding protein (fragment)	51	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0344	CDS	-1	405756	406301	no		DNA-binding protein (fragment)	172	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0345	CDS	+1	406528	408012	no		Arabinose efflux permease	492	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0345	CDS	+1	406528	408012	no		Arabinose efflux permease	492	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0345	CDS	+1	406528	408012	no		Arabinose efflux permease	492	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0345	CDS	+1	406528	408012	no		Arabinose efflux permease	492	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0346	CDS	+3	408009	408776	no		Oxidoreductase, short chain dehydrogenase/reductase	255	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0346	CDS	+3	408009	408776	no		Oxidoreductase, short chain dehydrogenase/reductase	255	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0346	CDS	+3	408009	408776	no		Oxidoreductase, short chain dehydrogenase/reductase	255	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0347	CDS	-1	408807	411368	no	sio	hypothetical protein	853	COG0577	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0348	CDS	-2	411407	412183	no	sio	hypothetical protein	249	COG1136	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
